IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.74.13.23,8443,8443,true,NRT,Asia Pacific,Tokyo,89,7.61
8.219.222.98,2086,2086,false,SIN,Asia Pacific,Singapore,17,7.61
8.219.248.47,2087,2087,true,SIN,Asia Pacific,Singapore,86,7.60
47.236.121.7,2096,2096,true,SIN,Asia Pacific,Singapore,73,7.60
8.219.213.112,2095,2095,false,SIN,Asia Pacific,Singapore,12,7.60
8.209.252.13,2096,2096,true,NRT,Asia Pacific,Tokyo,158,7.60
47.236.116.26,2095,2095,false,SIN,Asia Pacific,Singapore,67,7.60
47.74.27.94,2052,2052,false,NRT,Asia Pacific,Tokyo,86,7.60
8.219.215.12,2096,2096,true,SIN,Asia Pacific,Singapore,153,7.60
47.245.80.142,2096,2096,true,SIN,Asia Pacific,Singapore,38,7.60
47.74.5.233,2053,2053,true,NRT,Asia Pacific,Tokyo,133,7.60
8.218.110.180,8443,8443,true,HKG,Asia Pacific,Hong Kong,87,7.60
8.218.11.90,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,7.59
47.245.34.140,8880,8880,false,NRT,Asia Pacific,Tokyo,85,7.59
8.219.220.88,2087,2087,true,SIN,Asia Pacific,Singapore,94,7.59
47.74.22.171,8443,8443,true,NRT,Asia Pacific,Tokyo,113,7.58
47.236.83.196,2053,2053,true,SIN,Asia Pacific,Singapore,109,7.58
8.209.255.195,8443,8443,true,HKG,Asia Pacific,Hong Kong,224,7.58
8.218.52.115,8443,8443,true,HKG,Asia Pacific,Hong Kong,76,7.58
8.219.170.223,2086,0,false,SIN,Asia Pacific,Singapore,6,7.57
8.219.140.229,443,443,true,SIN,Asia Pacific,Singapore,48,7.57
47.236.19.51,8080,8080,false,SIN,Asia Pacific,Singapore,28,7.57
8.219.157.97,443,443,true,SIN,Asia Pacific,Singapore,101,7.57
8.219.202.130,2086,2086,false,SIN,Asia Pacific,Singapore,12,7.56
8.219.238.145,2087,2087,true,SIN,Asia Pacific,Singapore,94,7.56
47.245.54.98,2052,2052,false,NRT,Asia Pacific,Tokyo,78,7.56
8.222.223.34,443,443,true,SIN,Asia Pacific,Singapore,113,7.56
8.219.249.38,8080,8080,false,SIN,Asia Pacific,Singapore,271,7.56
8.209.222.232,80,80,false,HKG,Asia Pacific,Hong Kong,168,7.56
8.219.107.199,8443,8443,true,SIN,Asia Pacific,Singapore,88,7.56
47.236.119.253,2096,2096,true,SIN,Asia Pacific,Singapore,63,7.56
47.91.22.115,2082,2082,false,NRT,Asia Pacific,Tokyo,82,7.55
8.222.175.6,443,443,true,SIN,Asia Pacific,Singapore,141,7.55
8.219.250.239,2082,2082,false,SIN,Asia Pacific,Singapore,8,7.55
8.218.174.118,443,443,true,HKG,Asia Pacific,Hong Kong,65,7.55
8.209.246.24,2053,2053,true,NRT,Asia Pacific,Tokyo,137,7.55
8.219.245.187,2083,2083,true,SIN,Asia Pacific,Singapore,106,7.55
47.91.16.198,2086,2086,false,NRT,Asia Pacific,Tokyo,84,7.55
47.74.37.50,8880,8880,false,NRT,Asia Pacific,Tokyo,71,7.54
47.74.11.251,2087,2087,true,NRT,Asia Pacific,Tokyo,182,7.54
47.245.37.41,2053,2053,true,NRT,Asia Pacific,Tokyo,233,7.54
8.219.103.57,443,443,true,SIN,Asia Pacific,Singapore,63,7.53
8.210.250.120,2053,2053,true,HKG,Asia Pacific,Hong Kong,58,7.53
47.236.121.7,8443,8443,true,SIN,Asia Pacific,Singapore,84,7.53
47.74.42.17,80,80,false,NRT,Asia Pacific,Tokyo,75,7.52
47.74.16.67,8080,8080,false,NRT,Asia Pacific,Tokyo,99,7.52
8.219.58.64,2096,2096,true,SIN,Asia Pacific,Singapore,33,7.51
8.219.6.157,2096,2096,true,SIN,Asia Pacific,Singapore,66,7.51
47.91.16.198,2087,2087,true,NRT,Asia Pacific,Tokyo,95,7.51
8.222.212.172,2087,2087,true,SIN,Asia Pacific,Singapore,125,7.51
47.236.94.109,2086,2086,false,SIN,Asia Pacific,Singapore,26,7.51
47.74.7.51,2086,2086,false,NRT,Asia Pacific,Tokyo,89,7.51
47.74.43.24,2083,2083,true,NRT,Asia Pacific,Tokyo,318,7.51
8.219.237.250,2095,2095,false,SIN,Asia Pacific,Singapore,8,7.51
8.219.193.22,2053,2053,true,SIN,Asia Pacific,Singapore,60,7.51
47.245.3.137,2082,2082,false,NRT,Asia Pacific,Tokyo,86,7.50
8.219.198.34,2052,2052,false,SIN,Asia Pacific,Singapore,9,7.50
8.219.72.50,80,80,false,SIN,Asia Pacific,Singapore,28,7.50
47.91.25.66,8880,8880,false,NRT,Asia Pacific,Tokyo,99,7.50
47.245.52.240,2083,2083,true,NRT,Asia Pacific,Tokyo,100,7.49
47.74.26.132,8880,8880,false,NRT,Asia Pacific,Tokyo,87,7.49
8.219.196.24,2096,2096,true,SIN,Asia Pacific,Singapore,137,7.49
8.219.245.187,2095,2095,false,SIN,Asia Pacific,Singapore,7,7.49
47.245.37.37,2087,2087,true,NRT,Asia Pacific,Tokyo,74,7.48
47.74.26.131,2052,2052,false,NRT,Asia Pacific,Tokyo,85,7.48
8.209.222.232,2087,2087,true,HKG,Asia Pacific,Hong Kong,189,7.48
47.74.5.233,2087,2087,true,NRT,Asia Pacific,Tokyo,138,7.48
8.219.213.112,2087,2087,true,SIN,Asia Pacific,Singapore,80,7.48
47.236.7.13,2096,2096,true,SIN,Asia Pacific,Singapore,93,7.48
8.217.49.34,2053,2053,true,HKG,Asia Pacific,Hong Kong,52,7.47
8.209.214.157,2082,2082,false,NRT,Asia Pacific,Tokyo,74,7.47
47.245.8.219,80,80,false,NRT,Asia Pacific,Tokyo,72,7.47
8.219.6.157,2095,2095,false,SIN,Asia Pacific,Singapore,6,7.47
8.219.145.245,2053,2053,true,SIN,Asia Pacific,Singapore,67,7.47
8.219.142.191,2053,2053,true,SIN,Asia Pacific,Singapore,64,7.46
8.222.167.8,2087,2087,true,SIN,Asia Pacific,Singapore,135,7.46
47.245.37.125,8443,8443,true,NRT,Asia Pacific,Tokyo,146,7.46
47.74.45.143,8080,8080,false,NRT,Asia Pacific,Tokyo,92,7.46
47.91.31.231,2095,2095,false,NRT,Asia Pacific,Tokyo,74,7.46
8.219.198.139,2095,2095,false,SIN,Asia Pacific,Singapore,4,7.46
8.222.198.105,2083,2083,true,SIN,Asia Pacific,Singapore,97,7.46
8.219.121.24,2087,2087,true,SIN,Asia Pacific,Singapore,100,7.45
8.219.213.133,2082,2082,false,SIN,Asia Pacific,Singapore,8,7.45
47.245.9.228,2087,2087,true,NRT,Asia Pacific,Tokyo,92,7.45
47.236.94.109,2087,2087,true,SIN,Asia Pacific,Singapore,31,7.45
47.245.114.163,2096,2096,true,SIN,Asia Pacific,Singapore,4,7.45
47.236.114.23,2082,2082,false,SIN,Asia Pacific,Singapore,22,7.44
47.245.59.244,2083,2083,true,NRT,Asia Pacific,Tokyo,89,7.44
8.222.215.228,2087,2087,true,SIN,Asia Pacific,Singapore,76,7.44
47.245.2.231,8880,8880,false,NRT,Asia Pacific,Tokyo,76,7.43
47.245.10.156,2086,2086,false,NRT,Asia Pacific,Tokyo,104,7.42
8.219.210.226,2053,2053,true,SIN,Asia Pacific,Singapore,98,7.42
8.219.200.145,80,80,false,SIN,Asia Pacific,Singapore,11,7.42
8.219.73.188,80,80,false,SIN,Asia Pacific,Singapore,13,7.42
8.222.145.110,8443,8443,true,SIN,Asia Pacific,Singapore,92,7.42
8.219.134.63,2096,2096,true,SIN,Asia Pacific,Singapore,80,7.42
8.219.235.164,443,443,true,SIN,Asia Pacific,Singapore,77,7.42
8.222.187.107,80,80,false,SIN,Asia Pacific,Singapore,14,7.42
47.245.29.120,2053,2053,true,NRT,Asia Pacific,Tokyo,95,7.42
8.219.201.174,2052,2052,false,SIN,Asia Pacific,Singapore,18,7.42
8.219.250.239,443,443,true,SIN,Asia Pacific,Singapore,135,7.41
47.91.22.115,8443,8443,true,NRT,Asia Pacific,Tokyo,83,7.41
8.219.115.215,2053,2053,true,SIN,Asia Pacific,Singapore,60,7.41
47.74.13.23,2083,2083,true,NRT,Asia Pacific,Tokyo,87,7.41
8.219.66.156,8880,8880,false,SIN,Asia Pacific,Singapore,11,7.41
47.74.3.2,2086,2086,false,NRT,Asia Pacific,Tokyo,82,7.41
8.219.195.47,2053,2053,true,SIN,Asia Pacific,Singapore,109,7.40
8.222.169.182,2082,2082,false,SIN,Asia Pacific,Singapore,211,7.40
47.74.5.233,2083,2083,true,NRT,Asia Pacific,Tokyo,204,7.40
8.219.202.130,2087,2087,true,SIN,Asia Pacific,Singapore,150,7.40
47.245.8.156,2086,2086,false,NRT,Asia Pacific,Tokyo,75,7.40
8.219.206.180,8443,8443,true,SIN,Asia Pacific,Singapore,91,7.40
47.74.5.233,8080,8080,false,NRT,Asia Pacific,Tokyo,92,7.40
8.219.100.168,2087,2087,true,SIN,Asia Pacific,Singapore,100,7.39
47.74.34.38,2095,2095,false,NRT,Asia Pacific,Tokyo,78,7.39
8.218.65.237,2087,2087,true,HKG,Asia Pacific,Hong Kong,53,7.39
47.74.11.251,2083,2083,true,NRT,Asia Pacific,Tokyo,144,7.39
8.218.146.204,2083,2083,true,HKG,Asia Pacific,Hong Kong,51,7.39
47.74.18.121,2053,2053,true,NRT,Asia Pacific,Tokyo,139,7.39
47.245.33.56,2087,2087,true,NRT,Asia Pacific,Tokyo,147,7.39
47.74.5.150,2087,2087,true,NRT,Asia Pacific,Tokyo,213,7.38
47.245.37.89,2096,2096,true,NRT,Asia Pacific,Tokyo,73,7.38
8.218.146.204,8443,8443,true,HKG,Asia Pacific,Hong Kong,76,7.37
47.245.9.99,8880,8880,false,NRT,Asia Pacific,Tokyo,75,7.37
47.74.11.219,2083,2083,true,NRT,Asia Pacific,Tokyo,228,7.37
47.236.119.253,8443,8443,true,SIN,Asia Pacific,Singapore,75,7.37
8.222.208.83,8880,8880,false,SIN,Asia Pacific,Singapore,4,7.36
47.74.26.196,8880,8880,false,HKG,Asia Pacific,Hong Kong,164,7.36
8.222.221.86,2087,2087,true,SIN,Asia Pacific,Singapore,32,7.36
8.210.192.93,2087,2087,true,HKG,Asia Pacific,Hong Kong,75,7.36
8.219.98.13,2083,2083,true,SIN,Asia Pacific,Singapore,77,7.36
47.76.37.57,2087,2087,true,HKG,Asia Pacific,Hong Kong,53,7.36
8.210.65.1,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,7.35
47.91.22.115,2083,2083,true,NRT,Asia Pacific,Tokyo,130,7.34
47.245.82.78,2087,2087,true,SIN,Asia Pacific,Singapore,59,7.34
8.219.250.239,2052,2052,false,SIN,Asia Pacific,Singapore,16,7.34
47.236.7.206,8080,8080,false,SIN,Asia Pacific,Singapore,13,7.34
47.245.32.215,8443,8443,true,NRT,Asia Pacific,Tokyo,114,7.33
8.219.140.63,8080,8080,false,SIN,Asia Pacific,Singapore,4,7.33
47.91.25.66,2087,2087,true,NRT,Asia Pacific,Tokyo,96,7.33
8.219.199.220,2083,2083,true,SIN,Asia Pacific,Singapore,112,7.32
8.219.215.12,2053,2053,true,SIN,Asia Pacific,Singapore,89,7.32
47.74.4.47,80,80,false,NRT,Asia Pacific,Tokyo,81,7.32
47.245.8.156,2087,2087,true,NRT,Asia Pacific,Tokyo,190,7.32
47.245.57.109,2053,2053,true,NRT,Asia Pacific,Tokyo,116,7.32
47.245.12.179,2053,2053,true,NRT,Asia Pacific,Tokyo,76,7.32
8.219.213.133,2083,2083,true,SIN,Asia Pacific,Singapore,69,7.31
47.74.5.150,80,80,false,NRT,Asia Pacific,Tokyo,75,7.31
47.74.50.249,8080,8080,false,NRT,Asia Pacific,Tokyo,90,7.31
8.219.193.22,2083,2083,true,SIN,Asia Pacific,Singapore,82,7.31
47.243.173.187,2082,2082,false,HKG,Asia Pacific,Hong Kong,65,7.31
8.219.201.245,2096,2096,true,SIN,Asia Pacific,Singapore,79,7.31
47.74.15.117,2087,2087,true,NRT,Asia Pacific,Tokyo,115,7.30
47.243.86.79,80,80,false,HKG,Asia Pacific,Hong Kong,60,7.29
8.218.243.95,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,7.29
8.218.127.249,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,7.29
8.209.243.137,80,80,false,NRT,Asia Pacific,Tokyo,84,7.29
8.219.255.171,2086,2086,false,SIN,Asia Pacific,Singapore,21,7.28
8.218.188.129,2087,2087,true,HKG,Asia Pacific,Hong Kong,70,7.28
47.74.41.136,8880,8880,false,NRT,Asia Pacific,Tokyo,93,7.28
47.236.94.109,2096,2096,true,SIN,Asia Pacific,Singapore,106,7.28
47.245.108.213,2087,2087,true,SIN,Asia Pacific,Singapore,23,7.28
47.245.26.167,2087,2087,true,NRT,Asia Pacific,Tokyo,83,7.28
47.236.87.246,2083,2083,true,SIN,Asia Pacific,Singapore,90,7.28
8.222.168.24,8080,8080,false,SIN,Asia Pacific,Singapore,66,7.28
8.218.136.25,2095,2095,false,HKG,Asia Pacific,Hong Kong,80,7.28
47.74.13.94,2053,2053,true,NRT,Asia Pacific,Tokyo,213,7.28
8.219.194.170,8880,8880,false,SIN,Asia Pacific,Singapore,9,7.28
47.74.27.211,80,80,false,NRT,Asia Pacific,Tokyo,74,7.28
8.219.198.139,443,443,true,SIN,Asia Pacific,Singapore,97,7.28
8.219.213.84,2052,2052,false,SIN,Asia Pacific,Singapore,12,7.27
8.222.137.178,8880,8880,false,SIN,Asia Pacific,Singapore,37,7.27
8.219.251.81,8443,8443,true,SIN,Asia Pacific,Singapore,66,7.27
47.74.26.132,8080,8080,false,NRT,Asia Pacific,Tokyo,83,7.27
47.236.79.77,2053,2053,true,SIN,Asia Pacific,Singapore,100,7.27
8.218.85.128,2096,2096,true,HKG,Asia Pacific,Hong Kong,75,7.27
47.245.42.162,80,80,false,NRT,Asia Pacific,Tokyo,80,7.26
47.245.37.37,2095,2095,false,NRT,Asia Pacific,Tokyo,88,7.26
8.209.212.5,2083,2083,true,NRT,Asia Pacific,Tokyo,76,7.25
47.245.53.101,2052,2052,false,NRT,Asia Pacific,Tokyo,76,7.25
47.236.116.26,2086,2086,false,SIN,Asia Pacific,Singapore,32,7.25
47.74.16.67,2086,2086,false,NRT,Asia Pacific,Tokyo,72,7.25
8.219.111.147,2053,2053,true,SIN,Asia Pacific,Singapore,34,7.25
47.245.29.64,2096,2096,true,NRT,Asia Pacific,Tokyo,74,7.24
8.219.213.133,2087,2087,true,SIN,Asia Pacific,Singapore,95,7.24
8.219.198.139,2087,2087,true,SIN,Asia Pacific,Singapore,166,7.24
8.219.6.157,2087,2087,true,SIN,Asia Pacific,Singapore,142,7.24
47.245.53.101,2086,2086,false,NRT,Asia Pacific,Tokyo,80,7.23
8.219.200.145,2086,2086,false,SIN,Asia Pacific,Singapore,15,7.23
8.209.215.247,2087,2087,true,NRT,Asia Pacific,Tokyo,88,7.23
47.74.41.136,8443,8443,true,NRT,Asia Pacific,Tokyo,134,7.23
47.245.37.98,8443,8443,true,NRT,Asia Pacific,Tokyo,124,7.23
8.210.245.224,8880,8880,false,HKG,Asia Pacific,Hong Kong,132,7.22
47.245.89.102,2053,2053,true,SIN,Asia Pacific,Singapore,26,7.22
47.245.54.140,2083,2083,true,NRT,Asia Pacific,Tokyo,230,7.22
47.74.13.239,2083,2083,true,NRT,Asia Pacific,Tokyo,336,7.22
8.218.201.73,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,7.22
47.243.107.148,2082,2082,false,HKG,Asia Pacific,Hong Kong,56,7.21
8.219.100.168,2096,2096,true,SIN,Asia Pacific,Singapore,54,7.21
8.219.97.179,2083,2083,true,SIN,Asia Pacific,Singapore,67,7.21
47.236.116.182,2087,2087,true,SIN,Asia Pacific,Singapore,88,7.21
47.74.7.11,2096,2096,true,NRT,Asia Pacific,Tokyo,118,7.21
8.209.246.24,2083,2083,true,NRT,Asia Pacific,Tokyo,123,7.20
8.222.224.162,80,80,false,SIN,Asia Pacific,Singapore,17,7.20
47.74.5.99,8443,8443,true,NRT,Asia Pacific,Tokyo,144,7.20
8.219.206.53,8443,8443,true,SIN,Asia Pacific,Singapore,76,7.20
8.219.202.130,2053,2053,true,SIN,Asia Pacific,Singapore,62,7.20
8.217.85.14,2095,2095,false,HKG,Asia Pacific,Hong Kong,160,7.20
47.245.8.219,2083,2083,true,NRT,Asia Pacific,Tokyo,120,7.20
47.245.11.216,2086,2086,false,NRT,Asia Pacific,Tokyo,74,7.19
47.245.8.219,2095,2095,false,NRT,Asia Pacific,Tokyo,77,7.19
47.74.13.239,80,80,false,NRT,Asia Pacific,Tokyo,100,7.19
47.245.37.37,8880,8880,false,NRT,Asia Pacific,Tokyo,90,7.19
47.245.33.56,2095,2095,false,NRT,Asia Pacific,Tokyo,89,7.19
47.245.42.210,2086,2086,false,NRT,Asia Pacific,Tokyo,81,7.18
8.222.222.64,8443,8443,true,SIN,Asia Pacific,Singapore,35,7.18
47.74.34.162,2083,2083,true,NRT,Asia Pacific,Tokyo,275,7.18
8.219.12.152,443,443,true,SIN,Asia Pacific,Singapore,69,7.18
8.219.195.47,2083,2083,true,SIN,Asia Pacific,Singapore,84,7.18
8.219.249.38,8443,8443,true,SIN,Asia Pacific,Singapore,65,7.18
47.245.37.94,2096,2096,true,NRT,Asia Pacific,Tokyo,161,7.18
8.210.245.224,2095,2095,false,HKG,Asia Pacific,Hong Kong,63,7.17
8.209.252.13,8443,8443,true,NRT,Asia Pacific,Tokyo,156,7.17
8.222.226.15,8880,8880,false,SIN,Asia Pacific,Singapore,28,7.17
8.219.241.189,443,443,true,SIN,Asia Pacific,Singapore,96,7.16
8.219.253.18,2096,2096,true,SIN,Asia Pacific,Singapore,161,7.16
8.219.0.162,2095,2095,false,SIN,Asia Pacific,Singapore,18,7.16
8.222.237.131,2082,2082,false,SIN,Asia Pacific,Singapore,38,7.16
47.236.104.11,8880,8880,false,SIN,Asia Pacific,Singapore,21,7.16
8.219.230.254,80,80,false,SIN,Asia Pacific,Singapore,18,7.16
47.74.8.238,2053,2053,true,NRT,Asia Pacific,Tokyo,116,7.16
8.219.73.188,2086,2086,false,SIN,Asia Pacific,Singapore,13,7.16
8.219.198.139,443,443,true,SIN,Asia Pacific,Singapore,106,7.16
47.236.79.77,2087,2087,true,SIN,Asia Pacific,Singapore,77,7.15
8.222.221.197,2086,2086,false,SIN,Asia Pacific,Singapore,17,7.15
8.219.179.34,2082,2082,false,SIN,Asia Pacific,Singapore,13,7.15
8.219.240.160,8880,8880,false,SIN,Asia Pacific,Singapore,24,7.15
8.209.255.195,2096,2096,true,HKG,Asia Pacific,Hong Kong,266,7.15
8.219.222.98,443,443,true,SIN,Asia Pacific,Singapore,109,7.14
8.219.194.170,2096,2096,true,SIN,Asia Pacific,Singapore,154,7.14
8.219.197.111,443,443,true,SIN,Asia Pacific,Singapore,77,7.14
8.219.141.174,443,443,true,SIN,Asia Pacific,Singapore,71,7.14
47.236.75.113,2052,2052,false,SIN,Asia Pacific,Singapore,40,7.14
8.218.211.17,2096,2096,true,HKG,Asia Pacific,Hong Kong,175,7.13
8.209.215.247,8443,8443,true,NRT,Asia Pacific,Tokyo,87,7.13
8.222.212.172,8080,8080,false,SIN,Asia Pacific,Singapore,29,7.13
8.222.226.15,2082,2082,false,SIN,Asia Pacific,Singapore,50,7.12
8.219.129.38,8880,8880,false,SIN,Asia Pacific,Singapore,17,7.12
8.219.213.112,2086,2086,false,SIN,Asia Pacific,Singapore,17,7.12
47.243.183.127,80,80,false,HKG,Asia Pacific,Hong Kong,45,7.12
47.74.13.66,8880,8880,false,NRT,Asia Pacific,Tokyo,87,7.12
8.219.206.53,2096,2096,true,SIN,Asia Pacific,Singapore,92,7.12
8.219.58.64,2095,2095,false,SIN,Asia Pacific,Singapore,8,7.11
8.219.111.175,2086,2086,false,SIN,Asia Pacific,Singapore,16,7.11
47.243.107.148,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,7.11
8.209.243.172,2087,2087,true,NRT,Asia Pacific,Tokyo,83,7.11
8.219.241.189,8443,8443,true,SIN,Asia Pacific,Singapore,100,7.11
8.209.222.31,2096,2096,true,NRT,Asia Pacific,Tokyo,97,7.11
47.245.13.93,2053,2053,true,NRT,Asia Pacific,Tokyo,78,7.11
47.236.94.113,2096,2096,true,SIN,Asia Pacific,Singapore,112,7.11
8.219.179.34,2087,2087,true,SIN,Asia Pacific,Singapore,99,7.10
47.91.2.5,2087,2087,true,NRT,Asia Pacific,Tokyo,74,7.10
8.210.250.120,2082,2082,false,HKG,Asia Pacific,Hong Kong,93,7.10
8.219.249.38,2082,2082,false,SIN,Asia Pacific,Singapore,14,7.10
47.245.54.58,2083,2083,true,NRT,Asia Pacific,Tokyo,132,7.09
8.209.243.99,2052,2052,false,NRT,Asia Pacific,Tokyo,75,7.09
47.74.26.132,2053,2053,true,NRT,Asia Pacific,Tokyo,104,7.09
8.219.61.52,2053,2053,true,SIN,Asia Pacific,Singapore,56,7.09
8.219.213.84,80,80,false,SIN,Asia Pacific,Singapore,8,7.09
8.217.49.34,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,7.08
47.245.38.233,2082,2082,false,NRT,Asia Pacific,Tokyo,87,7.08
47.236.94.109,2082,2082,false,SIN,Asia Pacific,Singapore,25,7.08
47.243.42.219,8443,8443,true,HKG,Asia Pacific,Hong Kong,72,7.08
47.74.23.99,2053,2053,true,NRT,Asia Pacific,Tokyo,131,7.08
47.91.21.107,2086,2086,false,NRT,Asia Pacific,Tokyo,94,7.08
8.218.127.249,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,7.08
47.243.173.187,2083,2083,true,HKG,Asia Pacific,Hong Kong,95,7.07
47.74.8.238,2083,2083,true,NRT,Asia Pacific,Tokyo,225,7.07
47.245.42.210,2053,2053,true,NRT,Asia Pacific,Tokyo,120,7.07
47.245.55.94,2087,2087,true,NRT,Asia Pacific,Tokyo,140,7.07
8.219.194.170,8443,8443,true,SIN,Asia Pacific,Singapore,118,7.07
47.245.13.93,2083,2083,true,NRT,Asia Pacific,Tokyo,87,7.07
47.91.17.102,2083,2083,true,NRT,Asia Pacific,Tokyo,120,7.06
47.91.31.235,8080,8080,false,NRT,Asia Pacific,Tokyo,82,7.06
47.91.21.127,2053,2053,true,NRT,Asia Pacific,Tokyo,124,7.06
47.245.53.50,2087,2087,true,NRT,Asia Pacific,Tokyo,163,7.06
47.245.39.28,2052,2052,false,NRT,Asia Pacific,Tokyo,89,7.06
47.74.15.80,8880,8880,false,NRT,Asia Pacific,Tokyo,96,7.06
8.218.110.180,2083,2083,true,HKG,Asia Pacific,Hong Kong,71,7.06
47.245.37.29,2096,2096,true,NRT,Asia Pacific,Tokyo,87,7.06
8.218.174.118,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,7.05
8.219.247.203,2082,2082,false,SIN,Asia Pacific,Singapore,12,7.05
8.218.52.115,2053,2053,true,HKG,Asia Pacific,Hong Kong,90,7.05
47.245.11.62,2087,2087,true,NRT,Asia Pacific,Tokyo,122,7.05
8.222.219.34,8080,8080,false,SIN,Asia Pacific,Singapore,39,7.05
8.219.198.139,8880,8880,false,SIN,Asia Pacific,Singapore,14,7.05
47.236.7.206,8880,8880,false,SIN,Asia Pacific,Singapore,21,7.05
8.222.155.242,2096,2096,true,SIN,Asia Pacific,Singapore,102,7.04
47.74.5.99,8880,8880,false,NRT,Asia Pacific,Tokyo,81,7.04
8.217.49.34,80,80,false,HKG,Asia Pacific,Hong Kong,42,7.04
47.245.15.207,2053,2053,true,NRT,Asia Pacific,Tokyo,119,7.04
8.219.228.193,2083,2083,true,SIN,Asia Pacific,Singapore,129,7.04
47.245.37.37,2096,2096,true,NRT,Asia Pacific,Tokyo,157,7.04
47.74.3.2,2082,2082,false,NRT,Asia Pacific,Tokyo,79,7.04
47.74.23.99,2082,2082,false,NRT,Asia Pacific,Tokyo,79,7.04
47.74.42.111,2052,2052,false,NRT,Asia Pacific,Tokyo,110,7.03
47.74.7.51,2053,2053,true,NRT,Asia Pacific,Tokyo,128,7.03
8.219.122.55,8080,8080,false,SIN,Asia Pacific,Singapore,6,7.03
8.219.255.171,2095,2095,false,SIN,Asia Pacific,Singapore,3,7.03
8.217.85.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,55,7.03
8.222.224.17,8080,8080,false,SIN,Asia Pacific,Singapore,50,7.03
47.74.18.121,2087,2087,true,NRT,Asia Pacific,Tokyo,114,7.03
47.245.39.49,8443,8443,true,HKG,Asia Pacific,Hong Kong,234,7.03
47.245.1.168,2087,2087,true,NRT,Asia Pacific,Tokyo,145,7.03
8.219.104.242,2082,2082,false,SIN,Asia Pacific,Singapore,6,7.03
8.219.84.214,2086,2086,false,SIN,Asia Pacific,Singapore,6,7.03
47.74.16.67,2087,2087,true,NRT,Asia Pacific,Tokyo,225,7.03
8.210.21.65,2053,2053,true,HKG,Asia Pacific,Hong Kong,48,7.03
8.219.247.203,2053,2053,true,SIN,Asia Pacific,Singapore,103,7.02
8.222.249.98,2082,2082,false,SIN,Asia Pacific,Singapore,37,7.02
8.219.167.65,2053,2053,true,SIN,Asia Pacific,Singapore,100,7.02
47.245.37.37,8443,8443,true,NRT,Asia Pacific,Tokyo,98,7.02
47.76.32.108,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,7.02
8.219.142.191,8443,8443,true,SIN,Asia Pacific,Singapore,106,7.02
8.218.243.95,8880,8880,false,HKG,Asia Pacific,Hong Kong,79,7.02
8.219.213.112,2087,2087,true,SIN,Asia Pacific,Singapore,45,7.02
8.222.211.124,2082,2082,false,SIN,Asia Pacific,Singapore,18,7.02
8.219.3.53,2086,2086,false,SIN,Asia Pacific,Singapore,4,7.02
47.245.10.77,8880,8880,false,NRT,Asia Pacific,Tokyo,90,7.02
8.219.204.120,2087,2087,true,SIN,Asia Pacific,Singapore,139,7.02
47.245.54.58,2083,2083,true,NRT,Asia Pacific,Tokyo,84,7.02
8.218.211.17,8880,8880,false,HKG,Asia Pacific,Hong Kong,33,7.02
8.218.119.115,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,7.01
8.209.243.137,8080,8080,false,NRT,Asia Pacific,Tokyo,92,7.01
8.209.240.227,2052,2052,false,NRT,Asia Pacific,Tokyo,73,7.01
47.236.4.129,80,80,false,SIN,Asia Pacific,Singapore,17,7.00
47.245.54.197,2083,2083,true,NRT,Asia Pacific,Tokyo,105,7.00
8.218.8.142,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,6.99
8.219.129.38,2087,2087,true,SIN,Asia Pacific,Singapore,141,6.99
47.245.34.140,2095,2095,false,NRT,Asia Pacific,Tokyo,88,6.99
8.209.200.73,2095,2095,false,NRT,Asia Pacific,Tokyo,84,6.99
47.76.49.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,6.99
47.236.4.129,8880,8880,false,SIN,Asia Pacific,Singapore,8,6.98
47.74.27.211,8443,8443,true,NRT,Asia Pacific,Tokyo,132,6.98
8.222.238.141,2087,2087,true,SIN,Asia Pacific,Singapore,128,6.98
8.218.127.249,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,6.98
8.219.51.211,2082,2082,false,SIN,Asia Pacific,Singapore,9,6.98
47.245.33.56,2096,2096,true,NRT,Asia Pacific,Tokyo,92,6.98
8.219.142.191,2087,2087,true,SIN,Asia Pacific,Singapore,87,6.98
47.236.87.206,2087,2087,true,SIN,Asia Pacific,Singapore,108,6.98
47.243.162.49,2082,2082,false,HKG,Asia Pacific,Hong Kong,200,6.98
47.74.7.11,2083,2083,true,NRT,Asia Pacific,Tokyo,114,6.97
47.91.31.231,2083,2083,true,NRT,Asia Pacific,Tokyo,212,6.97
