IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
150.230.207.53,2053,2053,true,NRT,Asia Pacific,Tokyo,105,1.84
158.179.191.14,2087,2087,true,NRT,Asia Pacific,Tokyo,97,1.81
146.56.133.140,2096,80,false,NRT,Asia Pacific,Tokyo,81,1.79
150.230.20.25,443,443,true,EWR,North America,Newark,197,1.79
158.101.146.165,2053,2053,true,NRT,Asia Pacific,Tokyo,108,1.78
150.230.221.114,2087,2087,true,NRT,Asia Pacific,Tokyo,99,1.76
168.138.192.185,8443,8443,true,NRT,Asia Pacific,Tokyo,97,1.75
158.101.158.251,8080,8080,false,NRT,Asia Pacific,Tokyo,79,1.75
158.101.140.252,2082,2082,false,NRT,Asia Pacific,Tokyo,99,1.72
158.101.140.255,2086,2086,false,NRT,Asia Pacific,Tokyo,96,1.72
151.145.64.170,2053,2053,true,NRT,Asia Pacific,Tokyo,104,1.70
151.145.64.170,8080,8080,false,NRT,Asia Pacific,Tokyo,112,1.70
138.2.6.252,2053,2053,true,NRT,Asia Pacific,Tokyo,106,1.69
140.238.35.138,8443,8443,true,NRT,Asia Pacific,Tokyo,103,1.65
141.147.174.190,2096,2096,true,NRT,Asia Pacific,Tokyo,101,1.65
158.179.189.106,2083,2083,true,NRT,Asia Pacific,Tokyo,173,1.65
140.83.37.145,2082,2082,false,NRT,Asia Pacific,Tokyo,100,1.64
140.238.38.245,2082,2082,false,NRT,Asia Pacific,Tokyo,99,1.64
138.2.14.209,2096,2096,true,NRT,Asia Pacific,Tokyo,103,1.60
150.230.105.179,80,80,false,NRT,Asia Pacific,Tokyo,80,1.59
151.145.64.170,8443,8443,true,NRT,Asia Pacific,Tokyo,91,1.56
140.238.34.208,2053,2053,true,NRT,Asia Pacific,Tokyo,153,1.55
140.83.37.145,2086,2086,false,NRT,Asia Pacific,Tokyo,75,1.55
150.230.212.213,8443,8443,true,NRT,Asia Pacific,Tokyo,119,1.51
140.238.54.149,2096,2096,true,NRT,Asia Pacific,Tokyo,148,1.50
141.145.206.16,8443,443,true,CDG,Europe,Paris,164,1.49
193.123.233.143,2083,80,false,NRT,Asia Pacific,Tokyo,88,1.46
151.145.69.174,2053,2053,true,NRT,Asia Pacific,Tokyo,118,1.44
158.179.191.14,2083,2083,true,NRT,Asia Pacific,Tokyo,178,1.39
149.130.218.26,80,80,false,ORD,North America,Chicago,224,1.38
138.2.6.252,2086,2086,false,NRT,Asia Pacific,Tokyo,84,1.37
150.230.219.168,2053,2053,true,NRT,Asia Pacific,Tokyo,79,1.36
151.145.64.170,80,80,false,NRT,Asia Pacific,Tokyo,112,1.36
140.83.37.145,2052,2052,false,NRT,Asia Pacific,Tokyo,105,1.35
168.138.217.146,2096,2096,true,NRT,Asia Pacific,Tokyo,78,1.33
151.145.64.170,2083,2083,true,NRT,Asia Pacific,Tokyo,122,1.33
140.238.58.42,2052,2052,false,NRT,Asia Pacific,Tokyo,85,1.32
150.230.212.9,8443,8443,true,NRT,Asia Pacific,Tokyo,100,1.28
158.101.140.252,2083,2083,true,NRT,Asia Pacific,Tokyo,139,1.27
150.230.105.53,8443,8443,true,NRT,Asia Pacific,Tokyo,102,1.26
168.138.206.68,2096,2096,true,NRT,Asia Pacific,Tokyo,107,1.25
146.235.227.37,443,443,true,SJC,North America,San Jose,438,1.25
141.147.71.10,443,443,true,FRA,Europe,Frankfurt,173,1.25
140.238.60.177,2083,2083,true,NRT,Asia Pacific,Tokyo,99,1.23
141.147.181.148,2087,2087,true,NRT,Asia Pacific,Tokyo,106,1.23
158.179.191.14,2096,2096,true,NRT,Asia Pacific,Tokyo,104,1.22
140.238.54.184,2053,2053,true,NRT,Asia Pacific,Tokyo,113,1.21
158.101.148.221,2053,2053,true,HKG,Asia Pacific,Hong Kong,144,1.19
138.2.6.252,2096,2096,true,NRT,Asia Pacific,Tokyo,107,1.17
150.230.105.179,2053,2053,true,NRT,Asia Pacific,Tokyo,122,1.14
158.101.139.42,2053,2053,true,NRT,Asia Pacific,Tokyo,97,1.13
158.179.191.14,8443,8443,true,NRT,Asia Pacific,Tokyo,147,1.10
151.145.74.56,2053,2053,true,NRT,Asia Pacific,Tokyo,84,1.10
158.101.140.252,2087,2087,true,NRT,Asia Pacific,Tokyo,124,1.10
140.238.40.136,2083,2083,true,NRT,Asia Pacific,Tokyo,111,1.10
141.147.183.96,2086,2086,false,NRT,Asia Pacific,Tokyo,104,1.07
151.145.64.170,2052,2052,false,NRT,Asia Pacific,Tokyo,106,1.07
158.101.136.239,2096,2096,true,NRT,Asia Pacific,Tokyo,104,1.06
168.138.206.236,2096,2096,true,NRT,Asia Pacific,Tokyo,96,1.06
192.9.138.241,443,443,true,SJC,North America,San Jose,451,1.06
140.238.195.98,443,443,true,SYD,Oceania,Sydney,222,1.05
141.147.170.160,8080,8080,false,NRT,Asia Pacific,Tokyo,99,1.02
158.179.191.14,2052,2052,false,NRT,Asia Pacific,Tokyo,87,0.98
158.101.140.154,8880,8880,false,NRT,Asia Pacific,Tokyo,98,0.98
151.145.64.170,2096,2096,true,NRT,Asia Pacific,Tokyo,103,0.97
168.138.209.84,2053,2053,true,NRT,Asia Pacific,Tokyo,80,0.97
140.238.44.118,2053,2053,true,NRT,Asia Pacific,Tokyo,99,0.93
158.179.190.253,2087,2087,true,NRT,Asia Pacific,Tokyo,190,0.91
140.238.36.216,2083,2083,true,NRT,Asia Pacific,Tokyo,89,0.90
151.145.64.170,2082,2082,false,NRT,Asia Pacific,Tokyo,110,0.89
158.101.155.115,2053,2053,true,NRT,Asia Pacific,Tokyo,137,0.87
130.162.229.42,2053,443,true,FRA,Europe,Frankfurt,177,0.87
140.238.32.112,2083,2083,true,NRT,Asia Pacific,Tokyo,100,0.86
150.230.208.113,8443,8443,true,NRT,Asia Pacific,Tokyo,108,0.86
150.230.105.179,2087,2087,true,NRT,Asia Pacific,Tokyo,122,0.85
138.2.6.252,2083,2083,true,NRT,Asia Pacific,Tokyo,103,0.83
138.2.10.88,8443,443,true,NRT,Asia Pacific,Tokyo,142,0.81
158.101.140.252,2095,2095,false,NRT,Asia Pacific,Tokyo,101,0.80
158.101.140.252,80,80,false,NRT,Asia Pacific,Tokyo,113,0.80
158.101.140.252,2096,2096,true,NRT,Asia Pacific,Tokyo,153,0.79
141.147.170.160,2083,2083,true,NRT,Asia Pacific,Tokyo,97,0.78
141.147.162.204,80,80,false,NRT,Asia Pacific,Tokyo,96,0.78
140.238.32.112,2096,2096,true,NRT,Asia Pacific,Tokyo,99,0.74
141.147.181.148,2052,2052,false,NRT,Asia Pacific,Tokyo,100,0.74
168.138.208.164,80,80,false,NRT,Asia Pacific,Tokyo,102,0.73
158.179.188.159,2096,2096,true,NRT,Asia Pacific,Tokyo,104,0.69
140.238.32.112,8443,8443,true,NRT,Asia Pacific,Tokyo,111,0.68
192.9.246.112,8443,443,true,SJC,North America,San Jose,403,0.59
150.230.105.179,2052,2052,false,NRT,Asia Pacific,Tokyo,108,0.57
140.238.32.112,2087,2087,true,NRT,Asia Pacific,Tokyo,85,0.55
131.186.37.191,2052,2052,false,NRT,Asia Pacific,Tokyo,79,0.51
192.9.231.75,443,443,true,SJC,North America,San Jose,546,0.48
138.2.117.219,443,443,true,ICN,Asia Pacific,Seoul,67,0.43
129.159.84.71,443,443,true,IAD,North America,Ashburn,230,0.40
168.138.205.38,2052,2052,false,NRT,Asia Pacific,Tokyo,78,0.38
168.138.185.253,2095,0,false,SIN,Asia Pacific,Singapore,3,0.35
138.2.108.118,8080,0,false,SIN,Asia Pacific,Singapore,17,0.35
146.235.219.98,443,443,true,SJC,North America,San Jose,414,0.35
138.2.108.118,2086,0,false,SIN,Asia Pacific,Singapore,13,0.34
138.2.108.118,2082,0,false,SIN,Asia Pacific,Singapore,29,0.34
192.9.132.76,443,443,true,SJC,North America,San Jose,461,0.30
193.122.125.174,2053,443,true,ICN,Asia Pacific,Seoul,104,0.30
138.2.75.236,80,0,false,SIN,Asia Pacific,Singapore,5,0.28
138.2.108.118,8880,0,false,SIN,Asia Pacific,Singapore,7,0.27
165.1.79.60,8443,443,true,SJC,North America,San Jose,398,0.24
168.138.185.253,8443,0,true,SIN,Asia Pacific,Singapore,2,0.19
158.101.140.252,2052,2052,false,NRT,Asia Pacific,Tokyo,104,0.19
138.2.108.118,2052,0,false,SIN,Asia Pacific,Singapore,2,0.19
168.138.185.253,8080,0,false,SIN,Asia Pacific,Singapore,2,0.18
168.138.185.253,8880,0,false,SIN,Asia Pacific,Singapore,5,0.16
168.138.185.253,2053,0,true,SIN,Asia Pacific,Singapore,2,0.16
168.138.185.253,2096,0,true,SIN,Asia Pacific,Singapore,11,0.16
168.138.185.253,2083,0,true,SIN,Asia Pacific,Singapore,13,0.15
138.2.108.118,2053,0,true,SIN,Asia Pacific,Singapore,14,0.15
168.138.185.253,2082,0,false,SIN,Asia Pacific,Singapore,2,0.14
168.138.185.253,2052,0,false,SIN,Asia Pacific,Singapore,4,0.14
158.179.169.254,8080,0,false,ICN,Asia Pacific,Seoul,68,0.13
140.83.54.38,443,443,true,KIX,Asia Pacific,Osaka,98,0.13
150.230.98.140,80,0,false,NRT,Asia Pacific,Tokyo,110,0.13
138.2.108.118,2083,0,true,SIN,Asia Pacific,Singapore,56,0.12
146.235.218.129,443,443,true,SJC,North America,San Jose,443,0.12
138.2.108.118,2087,0,true,SIN,Asia Pacific,Singapore,36,0.11
146.56.151.2,8443,443,true,ICN,Asia Pacific,Seoul,92,0.11
138.2.108.118,8443,0,true,SIN,Asia Pacific,Singapore,56,0.11
138.2.108.118,2096,0,true,SIN,Asia Pacific,Singapore,29,0.11
168.138.185.253,2087,0,true,SIN,Asia Pacific,Singapore,36,0.11
168.138.185.253,2086,0,false,SIN,Asia Pacific,Singapore,3,0.10
146.56.151.2,443,443,true,ICN,Asia Pacific,Seoul,92,0.10
168.138.197.87,80,0,false,NRT,Asia Pacific,Tokyo,107,0.08
152.67.214.11,80,0,false,ICN,Asia Pacific,Seoul,90,0.08
168.138.197.87,80,0,false,NRT,Asia Pacific,Tokyo,97,0.08
138.2.236.73,80,0,false,SJC,North America,San Jose,345,0.07
138.2.108.118,80,0,false,SIN,Asia Pacific,Singapore,12,0.07
138.2.35.151,80,0,false,KIX,Asia Pacific,Osaka,101,0.07
158.179.186.170,80,0,false,NRT,Asia Pacific,Tokyo,92,0.07
150.230.102.122,80,0,false,NRT,Asia Pacific,Tokyo,77,0.06
168.138.185.253,80,0,false,SIN,Asia Pacific,Singapore,2,0.06
140.238.42.149,80,0,false,NRT,Asia Pacific,Tokyo,97,0.06
158.101.136.128,80,0,false,NRT,Asia Pacific,Tokyo,101,0.06
150.230.6.128,80,0,false,KIX,Asia Pacific,Osaka,104,0.06
140.238.37.162,80,0,false,NRT,Asia Pacific,Tokyo,98,0.06
152.67.211.182,80,0,false,NRT,Asia Pacific,Tokyo,67,0.06
151.145.65.108,80,0,false,NRT,Asia Pacific,Tokyo,91,0.06
150.230.108.82,80,0,false,NRT,Asia Pacific,Tokyo,107,0.06
138.2.6.248,80,0,false,NRT,Asia Pacific,Tokyo,98,0.06
158.179.184.144,80,0,false,NRT,Asia Pacific,Tokyo,102,0.06
138.2.19.154,80,0,false,NRT,Asia Pacific,Tokyo,97,0.06
129.146.42.46,8080,80,false,LAX,North America,Los Angeles,199,0.06
150.230.213.65,80,0,false,NRT,Asia Pacific,Tokyo,120,0.06
132.226.0.181,80,0,false,NRT,Asia Pacific,Tokyo,77,0.06
138.2.230.61,80,0,false,SJC,North America,San Jose,442,0.06
138.2.27.113,80,0,false,NRT,Asia Pacific,Tokyo,77,0.06
150.230.105.183,80,0,false,NRT,Asia Pacific,Tokyo,103,0.05
132.226.8.9,80,0,false,NRT,Asia Pacific,Tokyo,83,0.05
40.233.85.79,80,0,false,YYZ,North America,Toronto,291,0.05
158.178.200.216,80,0,false,CDG,Europe,Paris,164,0.05
150.230.108.82,2086,0,false,NRT,Asia Pacific,Tokyo,105,0.05
158.179.184.144,8080,0,false,NRT,Asia Pacific,Tokyo,100,0.05
132.226.8.9,8880,0,false,NRT,Asia Pacific,Tokyo,95,0.05
150.230.213.65,8080,0,false,NRT,Asia Pacific,Tokyo,108,0.05
138.2.11.227,2086,0,false,NRT,Asia Pacific,Tokyo,100,0.05
143.47.178.255,80,0,false,AMS,Europe,Amsterdam,173,0.05
140.238.42.149,2082,0,false,NRT,Asia Pacific,Tokyo,103,0.05
132.226.0.181,2052,0,false,NRT,Asia Pacific,Tokyo,101,0.05
138.2.27.113,2086,0,false,NRT,Asia Pacific,Tokyo,98,0.05
150.230.217.29,2095,0,false,NRT,Asia Pacific,Tokyo,90,0.05
138.2.11.227,2052,0,false,NRT,Asia Pacific,Tokyo,100,0.05
150.230.105.183,2086,0,false,NRT,Asia Pacific,Tokyo,102,0.05
158.179.184.144,8880,0,false,NRT,Asia Pacific,Tokyo,75,0.05
140.238.37.162,2086,0,false,NRT,Asia Pacific,Tokyo,84,0.05
150.230.213.65,8880,0,false,NRT,Asia Pacific,Tokyo,100,0.05
138.2.27.113,2082,0,false,NRT,Asia Pacific,Tokyo,76,0.04
158.179.186.170,2095,0,false,NRT,Asia Pacific,Tokyo,103,0.04
150.230.108.82,2095,0,false,NRT,Asia Pacific,Tokyo,77,0.04
150.230.105.183,8080,0,false,NRT,Asia Pacific,Tokyo,84,0.04
129.150.48.166,80,0,false,SIN,Asia Pacific,Singapore,25,0.04
151.145.65.108,8880,0,false,NRT,Asia Pacific,Tokyo,115,0.04
129.150.48.166,2095,0,false,SIN,Asia Pacific,Singapore,54,0.04
150.230.213.65,2095,0,false,NRT,Asia Pacific,Tokyo,97,0.04
151.145.65.108,2086,0,false,NRT,Asia Pacific,Tokyo,110,0.04
138.2.14.77,2082,0,false,NRT,Asia Pacific,Tokyo,98,0.04
138.2.27.113,2052,0,false,NRT,Asia Pacific,Tokyo,108,0.04
150.230.105.183,8880,0,false,NRT,Asia Pacific,Tokyo,98,0.04
150.230.213.65,2082,0,false,NRT,Asia Pacific,Tokyo,79,0.04
158.101.136.128,8880,0,false,NRT,Asia Pacific,Tokyo,103,0.04
132.226.8.9,2052,0,false,NRT,Asia Pacific,Tokyo,110,0.04
132.226.0.181,2082,0,false,NRT,Asia Pacific,Tokyo,95,0.04
132.226.8.9,2086,0,false,NRT,Asia Pacific,Tokyo,101,0.04
138.2.11.227,8880,0,false,NRT,Asia Pacific,Tokyo,103,0.04
138.2.26.80,2082,0,false,NRT,Asia Pacific,Tokyo,102,0.04
158.101.136.221,2095,0,false,NRT,Asia Pacific,Tokyo,97,0.04
150.230.217.29,2052,0,false,NRT,Asia Pacific,Tokyo,96,0.04
150.230.217.29,8080,0,false,NRT,Asia Pacific,Tokyo,99,0.04
158.179.184.144,2052,0,false,NRT,Asia Pacific,Tokyo,105,0.04
138.2.27.113,8880,0,false,NRT,Asia Pacific,Tokyo,97,0.04
158.179.186.170,2082,0,false,NRT,Asia Pacific,Tokyo,101,0.04
150.230.213.65,2052,0,false,NRT,Asia Pacific,Tokyo,96,0.04
138.2.6.248,2082,0,false,NRT,Asia Pacific,Tokyo,106,0.04
140.238.37.162,8080,0,false,NRT,Asia Pacific,Tokyo,99,0.04
132.226.0.181,8880,0,false,NRT,Asia Pacific,Tokyo,97,0.04
151.145.65.108,2095,0,false,NRT,Asia Pacific,Tokyo,87,0.04
140.238.37.162,2082,0,false,NRT,Asia Pacific,Tokyo,105,0.04
138.2.26.80,2086,0,false,NRT,Asia Pacific,Tokyo,107,0.04
150.230.105.183,2082,0,false,NRT,Asia Pacific,Tokyo,102,0.04
150.230.108.82,8080,0,false,NRT,Asia Pacific,Tokyo,96,0.04
144.24.87.205,80,0,false,NRT,Asia Pacific,Tokyo,70,0.04
140.238.37.162,8880,0,false,NRT,Asia Pacific,Tokyo,83,0.04
158.179.184.144,2086,0,false,NRT,Asia Pacific,Tokyo,100,0.04
141.148.227.230,80,0,false,AMS,Europe,Amsterdam,180,0.04
138.2.26.80,8080,0,false,NRT,Asia Pacific,Tokyo,102,0.04
132.226.0.181,8080,0,false,NRT,Asia Pacific,Tokyo,98,0.04
158.179.186.170,8080,0,false,NRT,Asia Pacific,Tokyo,88,0.04
150.230.108.82,2052,0,false,NRT,Asia Pacific,Tokyo,102,0.04
138.2.19.154,2086,0,false,NRT,Asia Pacific,Tokyo,100,0.04
158.101.136.128,2052,0,false,NRT,Asia Pacific,Tokyo,104,0.04
132.226.8.9,8080,0,false,NRT,Asia Pacific,Tokyo,99,0.04
158.179.186.170,2052,0,false,NRT,Asia Pacific,Tokyo,75,0.04
150.230.105.183,2095,0,false,NRT,Asia Pacific,Tokyo,104,0.04
132.226.0.181,2086,0,false,NRT,Asia Pacific,Tokyo,106,0.04
132.226.8.9,2095,0,false,NRT,Asia Pacific,Tokyo,99,0.04
138.2.14.77,2052,0,false,NRT,Asia Pacific,Tokyo,98,0.04
138.2.6.248,2086,0,false,NRT,Asia Pacific,Tokyo,99,0.04
158.101.136.221,2086,0,false,NRT,Asia Pacific,Tokyo,77,0.04
150.230.217.29,8880,0,false,NRT,Asia Pacific,Tokyo,87,0.04
138.2.14.77,2095,0,false,NRT,Asia Pacific,Tokyo,95,0.04
140.238.37.162,2052,0,false,NRT,Asia Pacific,Tokyo,110,0.04
138.2.26.80,2095,0,false,NRT,Asia Pacific,Tokyo,96,0.04
138.2.27.113,2095,0,false,NRT,Asia Pacific,Tokyo,86,0.04
158.101.136.128,2086,0,false,NRT,Asia Pacific,Tokyo,107,0.04
158.101.136.221,8080,0,false,NRT,Asia Pacific,Tokyo,103,0.04
138.2.14.77,2086,0,false,NRT,Asia Pacific,Tokyo,102,0.04
130.61.87.219,2083,443,true,FRA,Europe,Frankfurt,179,0.04
138.2.6.248,8080,0,false,NRT,Asia Pacific,Tokyo,98,0.04
150.230.108.82,8880,0,false,NRT,Asia Pacific,Tokyo,114,0.04
138.2.114.218,80,0,false,ICN,Asia Pacific,Seoul,68,0.04
158.101.136.221,8880,0,false,NRT,Asia Pacific,Tokyo,101,0.04
138.2.6.248,2052,0,false,NRT,Asia Pacific,Tokyo,79,0.04
158.101.136.128,2082,0,false,NRT,Asia Pacific,Tokyo,96,0.04
158.179.186.170,8880,0,false,NRT,Asia Pacific,Tokyo,97,0.04
138.2.11.227,2082,0,false,NRT,Asia Pacific,Tokyo,97,0.04
150.230.213.65,2086,0,false,NRT,Asia Pacific,Tokyo,99,0.04
150.230.108.82,2082,0,false,NRT,Asia Pacific,Tokyo,100,0.04
151.145.65.108,8080,0,false,NRT,Asia Pacific,Tokyo,111,0.04
158.101.136.221,2082,0,false,NRT,Asia Pacific,Tokyo,98,0.04
138.2.6.248,8880,0,false,NRT,Asia Pacific,Tokyo,103,0.04
138.2.14.77,8880,0,false,NRT,Asia Pacific,Tokyo,100,0.04
140.238.42.149,8080,0,false,NRT,Asia Pacific,Tokyo,97,0.04
151.145.65.108,2052,0,false,NRT,Asia Pacific,Tokyo,118,0.04
150.230.217.29,2082,0,false,NRT,Asia Pacific,Tokyo,98,0.04
150.230.105.183,2052,0,false,NRT,Asia Pacific,Tokyo,101,0.04
158.179.184.144,2095,0,false,NRT,Asia Pacific,Tokyo,113,0.04
138.2.11.227,8080,0,false,NRT,Asia Pacific,Tokyo,77,0.03
130.162.246.196,443,0,true,FRA,Europe,Frankfurt,166,0.03
138.2.234.238,80,0,false,SJC,North America,San Jose,304,0.03
143.47.45.82,80,0,false,MAD,Europe,Madrid,165,0.03
192.9.235.224,80,0,false,SJC,North America,San Jose,555,0.03
140.83.36.199,2095,0,false,NRT,Asia Pacific,Tokyo,86,0.03
158.101.136.221,80,0,false,NRT,Asia Pacific,Tokyo,97,0.03
192.9.157.76,443,8443,true,SJC,North America,San Jose,399,0.03
138.2.154.115,80,0,false,CDG,Europe,Paris,202,0.03
158.179.186.170,2053,0,true,NRT,Asia Pacific,Tokyo,233,0.03
150.230.108.82,2053,0,true,NRT,Asia Pacific,Tokyo,111,0.03
150.230.213.65,8443,0,true,NRT,Asia Pacific,Tokyo,78,0.03
129.146.23.172,80,0,false,LAX,North America,Los Angeles,186,0.03
158.179.186.170,2087,0,true,NRT,Asia Pacific,Tokyo,119,0.03
130.61.87.219,2082,443,true,FRA,Europe,Frankfurt,177,0.03
158.101.136.221,8443,0,true,NRT,Asia Pacific,Tokyo,149,0.02
138.2.6.248,2083,0,true,NRT,Asia Pacific,Tokyo,135,0.02
139.185.41.192,80,0,false,CDG,Europe,Paris,136,0.02
132.226.0.181,2087,0,true,NRT,Asia Pacific,Tokyo,103,0.02
138.2.11.227,2087,0,true,NRT,Asia Pacific,Tokyo,79,0.02
158.179.184.144,2096,0,true,NRT,Asia Pacific,Tokyo,191,0.02
150.230.217.29,2083,0,true,NRT,Asia Pacific,Tokyo,124,0.02
152.69.213.165,80,0,false,SIN,Asia Pacific,Singapore,1,0.02
130.61.87.219,443,443,true,FRA,Europe,Frankfurt,183,0.02
140.238.37.162,2083,0,true,NRT,Asia Pacific,Tokyo,98,0.02
158.179.186.170,8443,0,true,NRT,Asia Pacific,Tokyo,105,0.02
151.145.65.108,2096,0,true,NRT,Asia Pacific,Tokyo,99,0.02
138.2.6.248,8443,0,true,NRT,Asia Pacific,Tokyo,113,0.02
150.230.108.82,2096,0,true,NRT,Asia Pacific,Tokyo,101,0.02
150.230.213.65,2096,0,true,NRT,Asia Pacific,Tokyo,96,0.02
150.230.108.82,2083,0,true,NRT,Asia Pacific,Tokyo,96,0.02
140.238.42.149,8443,0,true,NRT,Asia Pacific,Tokyo,145,0.02
158.101.136.221,2087,0,true,NRT,Asia Pacific,Tokyo,80,0.02
150.230.105.183,2096,0,true,NRT,Asia Pacific,Tokyo,120,0.02
158.179.184.144,2087,0,true,NRT,Asia Pacific,Tokyo,161,0.02
158.179.186.170,2096,0,true,NRT,Asia Pacific,Tokyo,105,0.02
158.101.136.128,2083,0,true,NRT,Asia Pacific,Tokyo,122,0.02
140.238.42.149,2096,0,true,NRT,Asia Pacific,Tokyo,125,0.02
151.145.65.108,8443,0,true,NRT,Asia Pacific,Tokyo,76,0.02
150.230.105.183,2087,0,true,NRT,Asia Pacific,Tokyo,75,0.02
158.101.136.128,2053,0,true,NRT,Asia Pacific,Tokyo,160,0.02
138.2.14.77,2053,0,true,NRT,Asia Pacific,Tokyo,114,0.02
158.101.136.221,2053,0,true,NRT,Asia Pacific,Tokyo,133,0.02
151.145.65.108,2053,0,true,NRT,Asia Pacific,Tokyo,90,0.02
138.2.27.113,2096,0,true,NRT,Asia Pacific,Tokyo,97,0.02
158.179.186.170,2083,0,true,NRT,Asia Pacific,Tokyo,128,0.02
151.145.65.108,2087,0,true,NRT,Asia Pacific,Tokyo,101,0.02
140.238.42.149,2087,0,true,NRT,Asia Pacific,Tokyo,97,0.02
140.238.37.162,8443,0,true,NRT,Asia Pacific,Tokyo,88,0.02
138.2.11.227,8443,0,true,NRT,Asia Pacific,Tokyo,100,0.02
158.101.136.128,2087,0,true,NRT,Asia Pacific,Tokyo,156,0.02
150.230.217.29,2087,0,true,NRT,Asia Pacific,Tokyo,127,0.02
132.226.8.9,2087,0,true,NRT,Asia Pacific,Tokyo,99,0.02
138.2.27.113,8443,0,true,NRT,Asia Pacific,Tokyo,108,0.02
140.238.42.149,2053,0,true,NRT,Asia Pacific,Tokyo,115,0.02
158.101.136.221,2083,0,true,NRT,Asia Pacific,Tokyo,111,0.02
150.230.217.29,2096,0,true,NRT,Asia Pacific,Tokyo,87,0.02
138.2.6.248,2087,0,true,NRT,Asia Pacific,Tokyo,110,0.02
158.101.136.128,2096,0,true,NRT,Asia Pacific,Tokyo,119,0.02
138.2.14.77,2096,0,true,NRT,Asia Pacific,Tokyo,130,0.02
140.238.37.162,2096,0,true,NRT,Asia Pacific,Tokyo,122,0.02
158.101.136.221,2096,0,true,NRT,Asia Pacific,Tokyo,110,0.02
138.2.14.77,2087,0,true,NRT,Asia Pacific,Tokyo,114,0.02
138.2.27.113,2053,0,true,NRT,Asia Pacific,Tokyo,112,0.02
150.230.213.65,2053,0,true,NRT,Asia Pacific,Tokyo,92,0.02
138.2.11.227,2096,0,true,NRT,Asia Pacific,Tokyo,141,0.02
150.230.105.183,2053,0,true,NRT,Asia Pacific,Tokyo,77,0.02
138.2.26.80,2096,0,true,NRT,Asia Pacific,Tokyo,151,0.02
138.2.26.80,2053,0,true,NRT,Asia Pacific,Tokyo,107,0.02
150.230.213.65,2083,0,true,NRT,Asia Pacific,Tokyo,99,0.02
150.230.108.82,2087,0,true,NRT,Asia Pacific,Tokyo,99,0.02
152.69.213.165,443,0,false,SIN,Asia Pacific,Singapore,1,0.02
158.179.184.144,8443,0,true,NRT,Asia Pacific,Tokyo,105,0.02
150.230.108.82,8443,0,true,NRT,Asia Pacific,Tokyo,116,0.02
140.238.42.149,2083,0,true,NRT,Asia Pacific,Tokyo,163,0.02
150.230.105.183,8443,0,true,NRT,Asia Pacific,Tokyo,127,0.02
132.226.8.9,2096,0,true,NRT,Asia Pacific,Tokyo,81,0.02
132.226.8.9,2053,0,true,NRT,Asia Pacific,Tokyo,101,0.02
132.226.8.9,8443,0,true,NRT,Asia Pacific,Tokyo,100,0.02
132.226.0.181,2053,0,true,NRT,Asia Pacific,Tokyo,115,0.02
150.230.217.29,2053,0,true,NRT,Asia Pacific,Tokyo,104,0.02
129.151.207.149,80,0,false,OSL,Europe,Oslo,196,0.02
138.2.229.233,80,0,false,SJC,North America,San Jose,442,0.02
129.146.175.56,80,0,false,LAX,North America,Los Angeles,207,0.01
138.2.181.173,2095,0,false,CDG,Europe,Paris,180,0.01
138.2.6.248,2096,0,true,NRT,Asia Pacific,Tokyo,126,0.01
146.56.134.155,80,0,false,NRT,Asia Pacific,Tokyo,88,0.01
138.2.14.77,8443,0,true,NRT,Asia Pacific,Tokyo,123,0.01
138.2.229.38,2095,0,false,SJC,North America,San Jose,366,0.01
168.138.190.109,80,0,false,SIN,Asia Pacific,Singapore,1,0.01
140.238.37.162,2087,0,true,NRT,Asia Pacific,Tokyo,163,0.01
138.2.11.227,2083,0,true,NRT,Asia Pacific,Tokyo,168,0.01
132.145.54.222,80,0,false,LHR,Europe,London,163,0.01
130.162.232.71,2095,0,false,CDG,Europe,Paris,212,0.01
144.24.163.83,2095,0,false,AMS,Europe,Amsterdam,188,0.01
138.2.230.90,2095,0,false,SJC,North America,San Jose,365,0.01
138.2.6.248,2053,0,true,NRT,Asia Pacific,Tokyo,80,0.01
144.24.88.94,80,0,false,ICN,Asia Pacific,Seoul,68,0.01
140.238.42.149,8880,0,false,NRT,Asia Pacific,Tokyo,102,0.01
132.226.0.181,2095,0,false,NRT,Asia Pacific,Tokyo,102,0.01
140.238.42.149,2095,0,false,NRT,Asia Pacific,Tokyo,99,0.01
146.56.134.155,443,0,false,NRT,Asia Pacific,Tokyo,96,0.01
138.2.11.227,2095,0,false,NRT,Asia Pacific,Tokyo,99,0.01
138.2.19.154,2052,0,false,NRT,Asia Pacific,Tokyo,104,0.01
165.1.71.120,2095,0,false,SJC,North America,San Jose,407,0.01
138.2.112.229,80,0,false,ICN,Asia Pacific,Seoul,67,0.01
132.226.0.181,2083,0,true,NRT,Asia Pacific,Tokyo,96,0.01
132.226.0.181,2096,0,true,NRT,Asia Pacific,Tokyo,97,0.01
151.145.65.108,2083,0,true,NRT,Asia Pacific,Tokyo,113,0.01
138.2.19.154,2087,0,true,NRT,Asia Pacific,Tokyo,111,0.01
138.2.27.113,2083,0,true,NRT,Asia Pacific,Tokyo,120,0.01
138.2.19.154,2096,0,true,NRT,Asia Pacific,Tokyo,101,0.01
132.226.8.9,2083,0,true,NRT,Asia Pacific,Tokyo,96,0.01
